time|deviceName|process|description|processName|timeWindow|numberOfOccurrence|processId
13:21:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9427 +AC0- Can't handle disconnect with invalid ecid||||
13:22:18|BBAOMACBOOKAIR2|(com.adobe.ARMDCHelper.cc24aef4a1b90ed56a725c38014c95072f92651fb65e1bf9c8e43c37a23d420d+AFs-54118+AF0-| Service exited with abnormal code: 111||||
13:22:18|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
13:22:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:544||||
13:22:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:544||||
13:22:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9427 +AC0- Mux ID not found in mapping dictionary||||
13:22:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9427 +AC0- Can't handle disconnect with invalid ecid||||
13:23:31|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:545||||
13:23:31|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:545||||
13:23:31|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9427 +AC0- Mux ID not found in mapping dictionary||||
13:23:31|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9427 +AC0- Can't handle disconnect with invalid ecid||||
13:23:51|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:546||||
13:23:51|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:546||||
13:23:51|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9427 +AC0- Mux ID not found in mapping dictionary||||
13:23:51|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9427 +AC0- Can't handle disconnect with invalid ecid||||
13:24:06|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-54119+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
13:24:06|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-54119+AF0-| Service exited with abnormal code: 78||||
13:25:48|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:547||||
13:25:48|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:547||||
13:25:48|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9427 +AC0- Mux ID not found in mapping dictionary||||
13:25:48|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9427 +AC0- Can't handle disconnect with invalid ecid||||
13:26:14|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.user.914945058|+ACI- Service +ACIAIg-com.apple.xpc.launchd.unmanaged.loginwindow.594+ACIAIg- tried to register for endpoint +ACIAIg-com.apple.tsm.uiserver+ACIAIg- already registered by owner: com.apple.TextInputMenuAgent+ACI-||||
13:26:34|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.54131| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
13:27:01|BBAOMACBOOKAIR2|timed+AFs-158+AF0-| settimeofday(+AHs-0x5ebb8525,0x96b2b+AH0-) +AD0APQ- 0||||
13:27:05|BBAOMACBOOKAIR2|(com.apple.ScreenSaver.iLife+AC0-Slideshow+AC0-Extension+AFs-54122+AF0-| Service exited due to SIGKILL  sent by iLifeSlideshows+AFs-54122+AF0-||||
13:27:05|BBAOMACBOOKAIR2|(com.apple.ScreenSaver.Engine.legacyScreenSaver+AFs-54123+AF0-| Service exited due to SIGKILL  sent by legacyScreenSaver+AFs-54123+AF0-||||
13:27:07|BBAOMACBOOKAIR2|(com.apple.ScreenSaver.Computer+AC0-Name+AFs-54124+AF0-| Service exited due to SIGKILL  sent by Computer Name+AFs-54124+AF0-||||
13:30:15|BBAOMACBOOKAIR2|xpcproxy+AFs-54148+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
13:30:15|BBAOMACBOOKAIR2|xpcproxy+AFs-54149+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
13:30:15|BBAOMACBOOKAIR2|xpcproxy+AFs-54150+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
13:30:15|BBAOMACBOOKAIR2|xpcproxy+AFs-54151+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
13:30:15|BBAOMACBOOKAIR2|xpcproxy+AFs-54152+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
13:30:17|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.54153| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
13:45:14|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
13:45:15|BBAOMACBOOKAIR2|xpcproxy+AFs-54156+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
13:45:15|BBAOMACBOOKAIR2|xpcproxy+AFs-54157+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
13:45:15|BBAOMACBOOKAIR2|xpcproxy+AFs-54158+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
13:45:15|BBAOMACBOOKAIR2|xpcproxy+AFs-54159+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
13:45:15|BBAOMACBOOKAIR2|xpcproxy+AFs-54160+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
13:45:17|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.54165| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
14:00:16|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
14:00:17|BBAOMACBOOKAIR2|xpcproxy+AFs-54166+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:00:17|BBAOMACBOOKAIR2|xpcproxy+AFs-54167+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:00:17|BBAOMACBOOKAIR2|xpcproxy+AFs-54168+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:00:17|BBAOMACBOOKAIR2|xpcproxy+AFs-54169+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:00:17|BBAOMACBOOKAIR2|xpcproxy+AFs-54170+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:00:19|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.54171| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
14:15:18|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
14:15:19|BBAOMACBOOKAIR2|xpcproxy+AFs-54173+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:15:19|BBAOMACBOOKAIR2|xpcproxy+AFs-54174+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:15:19|BBAOMACBOOKAIR2|xpcproxy+AFs-54175+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:15:19|BBAOMACBOOKAIR2|xpcproxy+AFs-54176+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:15:19|BBAOMACBOOKAIR2|xpcproxy+AFs-54177+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:15:21|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.54178| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
14:26:44|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
14:26:45|BBAOMACBOOKAIR2|xpcproxy+AFs-54179+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:26:45|BBAOMACBOOKAIR2|xpcproxy+AFs-54180+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:26:45|BBAOMACBOOKAIR2|xpcproxy+AFs-54181+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:26:45|BBAOMACBOOKAIR2|xpcproxy+AFs-54182+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:26:45|BBAOMACBOOKAIR2|xpcproxy+AFs-54183+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:26:47|BBAOMACBOOKAIR2|xpcproxy+AFs-54189+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:26:47|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.54187| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
14:26:54|BBAOMACBOOKAIR2|xpcproxy+AFs-54205+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:26:58|bogon|timed+AFs-158+AF0-| settimeofday(+AHs-0x5ebb9332,0x1d51e+AH0-) +AD0APQ- 0||||
14:26:58|bogon|xpcproxy+AFs-54216+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:27:00|bogon|VTDecoderXPCService+AFs-960+AF0-| DEPRECATED USE in libdispatch client: Changing the target of a source after it has been activated+ADs- set a breakpoint on +AF8-dispatch+AF8-bug+AF8-deprecated to debug||||
14:27:00|bogon|VTDecoderXPCService+AFs-960+AF0-| DEPRECATED USE in libdispatch client: Changing target queue hierarchy after xpc connection was activated+ADs- set a breakpoint on +AF8-dispatch+AF8-bug+AF8-deprecated to debug||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:549||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:548||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:551||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:549||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:548||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:551||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:27:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:27:23|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54266| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:33|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54273| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:34|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54284| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:34|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54285| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:35|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:552||||
14:27:35|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:552||||
14:27:35|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:27:35|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:27:35|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54286| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54287| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54288| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54289| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54290| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:36|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-54291+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
14:27:36|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-54291+AF0-| Service exited with abnormal code: 78||||
14:27:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54292| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:37|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54293| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:37|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.54297| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
14:27:40|BBAOMACBOOKAIR2|remindd+AFs-54309+AF0-| objc+AFs-54309+AF0- Class REMCDChangeTrackingState is implemented in both /System/Library/PrivateFrameworks/ReminderKit.framework/Versions/A/ReminderKit and /usr/libexec/remindd. One of the two will be used. Which one is undefined.||||
14:27:42|BBAOMACBOOKAIR2|remindd+AFs-54309+AF0-| objc+AFs-54309+AF0- Class REMDAAccountInfo is implemented in both /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/Versions/A/DACalDAV (0x7fff922f17d8) and /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/DADaemonCalDAV.bundle/Contents/MacOS/DADaemonCalDAV (0x10e2e0930). One of the two will be used. Which one is undefined.||||
14:27:44|BBAOMACBOOKAIR2|(com.apple.PerfPowerServices| Service only ran for 1 seconds. Pushing respawn out by 9 seconds.||||
14:27:44|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.remindd.54309| Failed to bootstrap path: path +AD0- /usr/libexec/remindd, error +AD0- 108: Invalid path||||
14:27:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:553||||
14:27:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:553||||
14:27:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:27:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:27:49|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.photoanalysisd.54317| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd, error +AD0- 2: No such file or directory||||
14:27:52|BBAOMACBOOKAIR2|syncdefaultsd+AFs-54324+AF0-| objc+AFs-54324+AF0- Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
14:27:52|BBAOMACBOOKAIR2|syncdefaultsd+AFs-54324+AF0-| objc+AFs-54324+AF0- Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
14:28:01|BBAOMACBOOKAIR2|(com.apple.CryptoTokenKit.setoken+AFs-54254+AF0-| Extension remained dirty for too long after trying to exit. Killing.||||
14:28:03|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:554||||
14:28:03|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:554||||
14:28:03|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:28:03|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:28:21|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:555||||
14:28:21|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:555||||
14:28:21|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:28:21|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:28:35|BBAOMACBOOKAIR2|xpcproxy+AFs-54335+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
14:28:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:556||||
14:28:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:556||||
14:28:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:28:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:28:46|BBAOMACBOOKAIR2|(com.apple.dt.IDECacheDeleteAppExtension+AFs-54336+AF0-| Extension is hanging on launch. Killing.||||
14:28:46|BBAOMACBOOKAIR2|(com.apple.dt.IDECacheDeleteAppExtension+AFs-54336+AF0-| Extension did not initialize in time.||||
14:29:07|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:557||||
14:29:07|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:557||||
14:29:07|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:29:07|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:29:26|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:558||||
14:29:26|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:558||||
14:29:26|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:29:26|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:29:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:559||||
14:29:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:559||||
14:29:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:29:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:30:08|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:560||||
14:30:08|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:560||||
14:30:08|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:30:08|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:30:29|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:561||||
14:30:29|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:561||||
14:30:29|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Mux ID not found in mapping dictionary||||
14:30:29|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8777 +AC0- Can't handle disconnect with invalid ecid||||
14:30:44|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.user.914945058|+ACI- Service +ACIAIg-com.apple.xpc.launchd.unmanaged.loginwindow.594+ACIAIg- tried to register for endpoint +ACIAIg-com.apple.tsm.uiserver+ACIAIg- already registered by owner: com.apple.TextInputMenuAgent+ACI-||||
14:33:00|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-54363+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
14:33:00|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-54363+AF0-| Service exited with abnormal code: 78||||
14:35:00|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-54365+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
14:35:00|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-54365+AF0-| Service exited with abnormal code: 78||||
